rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds
98,668715,Spencer Steer,CIN,MIL,2026-06-24T23:10:00Z,Scheduled,5,Shane Drohan,675660,L,50.6,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",42.0,29.9,61.3,81.9,78.0,36.7,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,27,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.1% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.08,36.77,88.84,98.9267,0.438,0.1973,0.3329,70.83,6.68,48.62,30.86,14.7,0.1828,8.1,36.0,87.3,0.351,0.127,28.7,331 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.0979&lon=-84.5082,44,1,77,Great American Ball Park,
99,683953,Travis Bazzana,CLE,CWS,2026-06-24T18:10:00Z,Delayed Start,1,Erick Fedde,607200,R,50.5,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",25.7,44.9,41.0,93.2,80.0,97.0,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,25,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 8.2% barrel, 15.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.1,37.7,88.7,98.9702,0.383,0.142,0.323,69.6,13.7,41.4,31.4,7.0,0.19,8.25,39.52,88.94,0.4372,0.1762,28.21,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.8300&lon=-87.6338,63,0,66,Rate Field,
100,663728,Cal Raleigh,SEA,PIT,2026-06-24T22:40:00Z,Scheduled,2,Braxton Ashcraft,677952,R,50.5,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",51.8,23.0,42.3,95.5,75.0,27.6,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,22,1,"Last 7 games: 4/22, 1 HR","switch hitter; pitcher baseline 5.1% barrel, 6.5 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,14.04,35.88,88.57,99.8278,0.428,0.2334,0.3157,74.85,51.27,52.54,45.79,23.6,0.2097,5.12,38.22,88.98,0.3346,0.1115,24.69,324 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.4469&lon=-80.0057,56,0,69,PNC Park,
101,502671,Paul Goldschmidt,NYY,DET,2026-06-24T22:40:00Z,Scheduled,3,Tarik Skubal,669373,L,50.5,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",41.0,29.6,47.1,92.1,78.0,57.6,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,27,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 6.8% barrel, 8.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.45,40.55,87.95,99.9126,0.4619,0.2001,0.3381,71.83,17.42,33.81,27.81,11.4,0.2095,6.77,38.88,87.99,0.3692,0.1219,24.15,63 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3390&lon=-83.0485,66,2,70,Comerica Park,
102,802139,JJ Wetherholt,STL,AZ,2026-06-24T23:45:00Z,Scheduled,1,Mitch Bratt,683352,L,50.5,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Hot Hitter/Streak",39.6,41.2,44.6,88.7,50.0,78.7,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,12,30,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.4,44.4,90.0,99.444,0.44,0.18,0.355,72.5,24.2,40.2,31.2,12.0,0.154,,,,,,,76 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.6226&lon=-90.1928,49,0,80,Busch Stadium,
103,691019,Kyle Teel,CWS,CLE,2026-06-24T18:10:00Z,Delayed Start,4,Tanner Bibee,676440,R,50.3,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",33.6,52.6,41.0,94.9,80.0,0.0,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,1,0,4,0,"Last 1 games: 0/4, 0 HR","platoon edge; pitcher baseline 9.6% barrel, 19.3 HR allowed",EV profile; pitcher fly-ball pressure modest,2.88,81.28,95.72,99.01,0.1724,0.0593,0.1389,72.86,20.56,12.12,8.94,2.4,0.0414,9.57,42.83,90.11,0.4291,0.1821,28.11,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.8300&lon=-87.6338,63,0,66,Rate Field,
104,622268,Donovan Walton,LAA,BAL,2026-06-24T20:07:00Z,Pre-Game,6,Trey Gibson,694346,R,50.2,Longshot,Watch List,"Platoon Edge, Hot Hitter/Streak",20.8,49.7,63.2,76.2,80.0,81.7,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,20,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.6% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.41,36.8,88.82,98.3758,0.4073,0.1229,0.3076,67.6,0.0,37.07,22.65,2.1,0.1421,9.6,42.9,90.7,0.469,0.186,20.2,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,59,5,76,Angel Stadium,
105,672640,Otto Lopez,MIA,TEX,2026-06-24T16:10:00Z,In Progress,2,Jacob deGrom,594798,R,50.0,Longshot,Watch List,Premium Lineup Spot,33.3,51.8,43.0,100.0,50.0,32.0,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,24,0,Contact streak: 8/24 over last 7 games,"same-side matchup; pitcher baseline 9.3% barrel, 18.3 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,6.82,42.43,89.41,100.7608,0.4389,0.1538,0.3321,72.05,25.15,31.95,22.57,8.0,0.1304,9.3,43.37,90.52,0.4057,0.1756,31.35,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=25.7781&lon=-80.2197,75,3,84,loanDepot park,
106,702332,Caleb Durbin,BOS,COL,2026-06-24T19:10:00Z,Pre-Game,5,Kyle Freeland,607536,L,49.9,Longshot,Watch List,"Platoon Edge, Hot Hitter/Streak",7.7,57.0,69.7,86.4,78.0,81.7,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,26,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.3% barrel, 16.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.37,29.49,85.2,96.4311,0.3424,0.0958,0.2924,68.39,2.95,42.77,18.28,6.8,0.1415,9.33,45.06,90.96,0.4835,0.1896,28.59,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,26,6,87,Coors Field,
107,624641,Edmundo Sosa,PHI,WSH,2026-06-24T22:45:00Z,Scheduled,5,Miles Mikolas,571945,R,49.9,Longshot,Watch List,Projected Lineup,32.0,59.5,45.7,81.9,50.0,46.0,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,23,1,"Last 7 games: 7/23, 1 HR","same-side matchup; pitcher baseline 10.6% barrel, 19.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.63,39.54,87.28,99.8652,0.4477,0.1761,0.3257,72.09,24.73,39.0,19.05,6.8,0.1804,10.6,41.24,89.51,0.4906,0.2214,28.49,335 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.8730&lon=-77.0074,67,0,72,Nationals Park,
108,621493,Taylor Ward,BAL,LAA,2026-06-24T20:07:00Z,Pre-Game,1,José Soriano,667755,R,49.7,Longshot,Watch List,Premium Lineup Spot,34.0,36.8,63.2,93.2,50.0,52.5,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,31,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 8.4% barrel, 10.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.89,41.58,89.89,99.762,0.408,0.1595,0.347,68.45,4.54,31.28,29.59,14.3,0.149,8.39,40.78,89.16,0.3726,0.1355,20.5,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,59,5,76,Angel Stadium,
109,682848,Endy Rodriguez,PIT,SEA,2026-06-24T22:40:00Z,Scheduled,6,Bryan Woo,693433,R,49.7,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",43.8,41.0,42.3,71.7,75.0,45.3,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,20,1,"Last 7 games: 6/20, 1 HR","switch hitter; pitcher baseline 7.8% barrel, 14.1 HR allowed",lift-pull EV profile; pitcher allows elevated contact,10.58,44.21,92.34,100.3861,0.3873,0.1575,0.3281,72.06,20.87,43.62,31.26,2.1,0.1498,7.84,43.69,89.45,0.3793,0.152,30.44,324 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.4469&lon=-80.0057,56,0,69,PNC Park,
110,642708,Amed Rosario,NYY,DET,2026-06-24T22:40:00Z,Scheduled,1,Tarik Skubal,669373,L,49.7,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",44.1,29.6,47.1,88.7,78.0,30.3,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,20,1,"Last 7 games: 4/20, 1 HR","platoon edge; pitcher baseline 6.8% barrel, 8.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.06,40.59,90.57,101.4227,0.4586,0.1958,0.3296,73.83,41.17,38.52,25.96,6.7,0.2097,6.77,38.88,87.99,0.3692,0.1219,24.15,63 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3390&lon=-83.0485,66,2,70,Comerica Park,
111,678554,Curtis Mead,WSH,PHI,2026-06-24T22:45:00Z,Scheduled,3,Aaron Nola,605400,R,49.7,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",38.1,45.8,45.7,92.1,50.0,37.4,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,24,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 9.1% barrel, 15.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.05,40.47,88.27,99.7431,0.4249,0.1768,0.3366,72.88,31.39,41.23,32.89,9.3,0.1881,9.1,40.57,88.49,0.4261,0.1752,26.06,335 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.8730&lon=-77.0074,67,0,72,Nationals Park,
112,670042,Luke Raley,SEA,PIT,2026-06-24T22:40:00Z,Scheduled,6,Braxton Ashcraft,677952,R,49.6,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",57.9,23.7,42.3,71.7,80.0,24.0,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,19,1,"Last 7 games: 3/19, 1 HR","platoon edge; pitcher baseline 5.1% barrel, 6.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,15.01,46.64,90.48,102.1595,0.4721,0.2288,0.3442,74.92,51.6,48.6,28.89,11.0,0.2147,5.12,38.22,88.98,0.3346,0.1115,24.69,324 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.4469&lon=-80.0057,56,0,69,PNC Park,
113,656811,Ryan O'Hearn,PIT,SEA,2026-06-24T22:40:00Z,Scheduled,4,Bryan Woo,693433,R,49.4,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",33.2,42.5,42.3,90.4,80.0,40.3,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,30,1,"Last 7 games: 8/30, 1 HR","platoon edge; pitcher baseline 7.8% barrel, 14.1 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,6.55,43.69,89.54,99.5845,0.4136,0.153,0.3262,71.03,11.92,36.7,27.8,12.8,0.1679,7.84,43.69,89.45,0.3793,0.152,30.44,324 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.4469&lon=-80.0057,56,0,69,PNC Park,
114,664761,Alec Bohm,PHI,WSH,2026-06-24T22:45:00Z,Scheduled,4,Miles Mikolas,571945,R,49.4,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",26.1,59.5,45.7,90.4,50.0,50.3,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,27,1,Contact streak: 9/27 over last 7 games,"same-side matchup; pitcher baseline 10.6% barrel, 19.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.87,42.41,90.03,99.9958,0.3731,0.1208,0.3016,71.0,13.44,27.79,22.02,9.6,0.1311,10.6,41.24,89.51,0.4906,0.2214,28.49,335 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.8730&lon=-77.0074,67,0,72,Nationals Park,
115,694384,Nolan Schanuel,LAA,BAL,2026-06-24T20:07:00Z,Pre-Game,1,Trey Gibson,694346,R,49.3,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",13.0,49.7,63.2,93.2,80.0,66.9,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,28,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.6% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.17,31.31,87.5,97.093,0.3789,0.1113,0.3207,67.92,6.8,41.08,19.68,7.8,0.1306,9.6,42.9,90.7,0.469,0.186,20.2,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,59,5,76,Angel Stadium,
116,683737,Michael Busch,CHC,NYM,2026-06-24T23:10:00Z,Scheduled,3,Sean Manaea,640455,L,49.1,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",48.5,39.4,40.8,92.1,50.0,2.5,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed; order MLB 3 vs RotoWire 4,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,22,0,"Last 7 games: 3/22, 0 HR","same-side matchup; pitcher baseline 8.5% barrel, 8.1 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,12.9,43.94,89.47,100.0451,0.4577,0.2132,0.3591,68.62,4.83,38.6,35.81,15.8,0.1815,8.48,40.22,88.54,0.4031,0.1589,24.34,283 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.7571&lon=-73.8458,86,10,67,Citi Field,
117,685133,Wade Meckler,LAA,BAL,2026-06-24T20:07:00Z,Pre-Game,3,Trey Gibson,694346,R,49.0,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",18.4,49.7,63.2,96.6,80.0,15.3,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,18,0,"Last 7 games: 4/18, 0 HR","platoon edge; pitcher baseline 9.6% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.2,27.7,85.9,96.0119,0.391,0.144,0.318,69.3,3.1,33.8,24.6,2.0,0.14,9.6,42.9,90.7,0.469,0.186,20.2,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,59,5,76,Angel Stadium,
118,667472,Dane Myers,CIN,MIL,2026-06-24T23:10:00Z,Scheduled,1,Shane Drohan,675660,L,48.9,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",36.6,29.9,61.3,88.7,78.0,19.5,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,12,0,"Last 7 games: 3/12, 0 HR","platoon edge; pitcher baseline 8.1% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.29,35.91,90.21,99.7575,0.4462,0.1764,0.3516,71.63,21.3,28.56,29.02,3.9,0.1204,8.1,36.0,87.3,0.351,0.127,28.7,331 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.0979&lon=-84.5082,44,1,77,Great American Ball Park,
119,683737,Michael Busch,CHC,NYM,2026-06-24T17:10:00Z,In Progress,3,Nolan McLean,690997,R,48.8,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",48.5,24.3,40.8,96.6,80.0,2.5,Yes,No,4,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed; order MLB 3 vs RotoWire 4,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,22,0,"Last 7 games: 3/22, 0 HR","platoon edge; pitcher baseline 6.5% barrel, 6.8 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,12.9,43.94,89.47,100.0451,0.4577,0.2132,0.3591,68.62,4.83,38.6,35.81,15.8,0.1815,6.53,37.8,87.75,0.3311,0.1173,20.65,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.7571&lon=-73.8458,86,10,67,Citi Field,
120,664023,Ian Happ,CHC,NYM,2026-06-24T17:10:00Z,In Progress,5,Nolan McLean,690997,R,48.5,Longshot,Watch List,"Strong Barrel, Platoon Edge",50.3,23.6,40.8,86.4,75.0,26.4,Yes,No,6,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed; order MLB 5 vs RotoWire 6,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,27,0,"Last 7 games: 8/27, 0 HR","switch hitter; pitcher baseline 6.5% barrel, 6.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.5,44.61,90.0,101.4731,0.4395,0.2175,0.3344,71.91,19.44,43.14,34.14,18.1,0.2176,6.53,37.8,87.75,0.3311,0.1173,20.65,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.7571&lon=-73.8458,86,10,67,Citi Field,
121,678011,Anthony Seigler,BOS,COL,2026-06-24T19:10:00Z,Pre-Game,6,Kyle Freeland,607536,L,48.4,Longshot,Watch List,Platoon Edge,19.0,55.2,69.7,76.2,75.0,19.5,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,6,4,16,0,"Last 6 games: 4/16, 0 HR","switch hitter; pitcher baseline 9.3% barrel, 16.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,0.63,46.25,89.3,97.5956,0.3462,0.095,0.3078,67.46,0.0,23.99,13.24,0.0,0.0489,9.33,45.06,90.96,0.4835,0.1896,28.59,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,26,6,87,Coors Field,
122,668709,JJ Bleday,CIN,MIL,2026-06-24T23:10:00Z,Scheduled,3,Shane Drohan,675660,L,48.3,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",43.9,29.9,61.3,92.1,50.0,0.0,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,1,21,0,"Last 7 games: 1/21, 0 HR","same-side matchup; pitcher baseline 8.1% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.76,44.16,89.47,100.5244,0.4381,0.1949,0.3425,73.38,32.16,47.42,31.1,13.3,0.2564,8.1,36.0,87.3,0.351,0.127,28.7,331 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.0979&lon=-84.5082,44,1,77,Great American Ball Park,
123,681624,Andy Pages,LAD,MIN,2026-06-24T23:40:00Z,Scheduled,2,Joe Ryan,657746,R,48.3,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",40.0,49.8,27.1,95.5,50.0,23.4,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,29,0,"Last 7 games: 8/29, 0 HR","same-side matchup; pitcher baseline 10.7% barrel, 13.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,8.47,43.57,89.3,100.456,0.4511,0.1798,0.3342,72.88,25.07,35.52,28.79,18.6,0.2051,10.73,42.67,89.85,0.3725,0.1614,30.03,,NOAA link only,https://forecast.weather.gov/MapClick.php?lat=44.9817&lon=-93.2776,,,,Target Field,
124,701538,Jackson Merrill,SD,ATL,2026-06-25T00:40:00Z,Scheduled,6,Martín Pérez,527048,L,48.3,Longshot,Watch List,"Projected Lineup, Strong Barrel",47.1,39.2,43.6,71.7,50.0,45.3,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,30,1,"Last 7 games: 9/30, 1 HR","same-side matchup; pitcher baseline 9.0% barrel, 6.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.11,45.77,90.05,100.6342,0.4473,0.199,0.3246,73.12,28.51,37.77,28.24,10.4,0.1566,8.98,38.14,88.2,0.4094,0.1625,24.41,303 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,71,1,73,Petco Park,
125,805811,Bryce Eldridge,SF,ATH,2026-06-25T01:45:00Z,Scheduled,6,Gage Jump,695611,L,48.3,Longshot,Watch List,"Projected Lineup, Strong Barrel",71.1,11.4,40.8,71.7,50.0,29.2,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,26,1,"Last 7 games: 5/26, 1 HR","same-side matchup; pitcher baseline 2.5% barrel, 0.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,16.25,58.58,92.59,103.2201,0.5051,0.2589,0.3727,72.97,28.58,41.14,36.91,4.2,0.1707,2.5,29.6,87.8,0.315,0.084,28.4,280 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=37.7786&lon=-122.3893,77,0,64,Oracle Park,
126,666139,Josh Lowe,LAA,BAL,2026-06-24T20:07:00Z,Pre-Game,8,Trey Gibson,694346,R,48.2,Longshot,Watch List,Platoon Edge,30.0,49.7,63.2,52.4,80.0,47.7,Yes,Yes,8,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,19,1,"Last 7 games: 6/19, 1 HR","platoon edge; pitcher baseline 9.6% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.37,35.75,88.6,98.6435,0.3616,0.1471,0.2735,73.52,36.04,34.8,30.73,6.8,0.139,9.6,42.9,90.7,0.469,0.186,20.2,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,59,5,76,Angel Stadium,
127,572233,Christian Walker,HOU,TOR,2026-06-24T23:07:00Z,Scheduled,3,Trey Yesavage,702056,R,47.9,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",46.4,28.3,55.9,92.1,50.0,0.0,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,26,0,"Last 7 games: 3/26, 0 HR","same-side matchup; pitcher baseline 5.7% barrel, 3.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.29,45.61,90.48,101.947,0.4126,0.182,0.3098,74.17,42.25,42.9,29.19,20.7,0.2187,5.67,43.09,90.22,0.3263,0.1163,23.71,322 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.6414&lon=-79.3894,41,0,72,Rogers Centre,
